#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3315.43529261	-4.60368029341e-18	-4.60368029341e-18	3.81583548509e-17
3315.63527608	-5.18801203494e-18	-5.18801203494e-18	3.85545253831e-17
3315.83525956	-5.18801203494e-18	-5.18801203494e-18	3.84383355788e-17
3316.03524304	-5.18801203494e-18	-5.18801203494e-18	3.78358623072e-17
3316.23522651	-4.60368029341e-18	-4.60368029341e-18	3.79983113357e-17
3316.43520999	-3.01319524603e-18	-3.01319524603e-18	3.81170713532e-17
3316.63519347	1.37108947277e-18	1.37108947277e-18	3.84984569069e-17
3316.83517694	-3.01319524603e-18	-3.01319524603e-18	3.83260575904e-17
3317.03516042	1.13101534178e-18	1.13101534178e-18	3.90574983639e-17
3317.2351439	1.37108947277e-18	1.37108947277e-18	3.9040940191e-17
3317.43512737	1.79848562894e-18	1.79848562894e-18	3.81638162524e-17
3317.63511085	1.79848562894e-18	1.79848562894e-18	3.83198503025e-17
3317.83509433	1.37108947277e-18	1.37108947277e-18	3.87455047221e-17
3318.0350778	1.13101534178e-18	1.13101534178e-18	3.84603595328e-17
3318.23506128	-3.01319524603e-18	-3.01319524603e-18	3.77508620961e-17
3318.43504476	2.80964200469e-19	2.80964200469e-19	3.83671385538e-17
3318.63502823	2.80964200469e-19	2.80964200469e-19	3.88524646925e-17
3318.83501171	-3.01319524603e-18	-3.01319524603e-18	3.85910930983e-17
3319.03499519	-4.60368029341e-18	-4.60368029341e-18	3.8931741661e-17
3319.23497866	-3.01319524603e-18	-3.01319524603e-18	3.99930251178e-17
3319.43496214	2.80964200469e-19	2.80964200469e-19	3.94176414965e-17
3319.63494562	-3.01319524603e-18	-3.01319524603e-18	3.94038357455e-17
3319.83592901	-4.60368029341e-18	-4.60368029341e-18	3.83820364329e-17
3320.03591249	-4.60368029341e-18	-4.60368029341e-18	3.85193562667e-17
3320.23589596	-4.60368029341e-18	-4.60368029341e-18	3.77721078623e-17
3320.43587944	-4.60368029341e-18	-4.60368029341e-18	3.76552066147e-17
3320.63586292	-5.2605127722e-18	-5.2605127722e-18	3.70522613504e-17
3320.8358464	-5.2605127722e-18	-5.2605127722e-18	3.63625781945e-17
3321.03582987	-5.2605127722e-18	-5.2605127722e-18	3.69285542399e-17
3321.23581335	-5.79236350497e-18	-5.79236350497e-18	3.76871912436e-17
3321.43579683	-5.79236350497e-18	-5.79236350497e-18	3.87047259705e-17
3321.6357803	-5.2605127722e-18	-5.2605127722e-18	3.85027219993e-17
3321.83576378	-4.60368029341e-18	-4.60368029341e-18	3.7860955951e-17
3322.03574726	-3.01319524603e-18	-3.01319524603e-18	3.77223416603e-17
3322.23573073	-1.39631926103e-18	-1.39631926103e-18	3.75256566569e-17
3322.43571421	-1.39631926103e-18	-1.39631926103e-18	3.73144183098e-17
3322.63569769	-1.39631926103e-18	-1.39631926103e-18	3.64137140936e-17
3322.83568117	2.80964200469e-19	2.80964200469e-19	3.58653394057e-17
3323.03566464	-1.39631926103e-18	-1.39631926103e-18	3.53076032279e-17
3323.23564812	2.80964200469e-19	2.80964200469e-19	3.50078442444e-17
3323.4356316	1.13101534178e-18	1.13101534178e-18	3.5766557069e-17
3323.63561507	2.80964200469e-19	2.80964200469e-19	3.57074445779e-17
3323.83559855	-1.39631926103e-18	-1.39631926103e-18	3.65726848406e-17
3324.03558203	2.80964200469e-19	2.80964200469e-19	3.70129608504e-17
3324.23556551	2.80964200469e-19	2.80964200469e-19	3.71961377068e-17
3324.43554898	-1.39631926103e-18	-1.39631926103e-18	3.68121028913e-17
3324.63553246	-1.39631926103e-18	-1.39631926103e-18	3.63784383461e-17
3324.83551594	-1.39631926103e-18	-1.39631926103e-18	3.61438524638e-17
3325.03549942	-2.16919655651e-18	-2.16919655651e-18	3.62612397761e-17
3325.23648281	-2.16919655651e-18	-2.16919655651e-18	3.59152152934e-17
3325.43646629	-1.39631926103e-18	-1.39631926103e-18	3.62184141352e-17
3325.63644977	2.80964200469e-19	2.80964200469e-19	3.65829888693e-17
3325.83643324	1.13101534178e-18	1.13101534178e-18	3.66160582512e-17
3326.03641672	1.79848562894e-18	1.79848562894e-18	3.68492466966e-17
3326.2364002	1.79848562894e-18	1.79848562894e-18	3.71303008344e-17
3326.43638367	1.79848562894e-18	1.79848562894e-18	3.74508000581e-17
3326.63636715	1.7166682e-18	1.7166682e-18	3.71322996544e-17
3326.83635063	1.27201281078e-18	1.27201281078e-18	3.66135550864e-17
3327.03633411	1.27201281078e-18	1.27201281078e-18	3.60050835986e-17
3327.23631759	1.27201281078e-18	1.27201281078e-18	3.59624400857e-17
3327.43630106	2.80964200469e-19	2.80964200469e-19	3.54848455078e-17
3327.63628454	-1.39631926103e-18	-1.39631926103e-18	3.58515782017e-17
3327.83626802	-1.39631926103e-18	-1.39631926103e-18	3.55719073335e-17
3328.0362515	2.80964200469e-19	2.80964200469e-19	3.50656089407e-17
3328.23623497	2.80964200469e-19	2.80964200469e-19	3.58242754777e-17
3328.43621845	2.80964200469e-19	2.80964200469e-19	3.61848623212e-17
3328.63620193	1.103200109e-18	1.103200109e-18	3.52534977596e-17
3328.83618541	1.27201281078e-18	1.27201281078e-18	3.60759125053e-17
3329.03616888	1.27201281078e-18	1.27201281078e-18	3.55866917107e-17
3329.23615236	1.27201281078e-18	1.27201281078e-18	3.49263484481e-17
3329.43613584	1.27201281078e-18	1.27201281078e-18	3.39095143168e-17
3329.63611932	1.27201281078e-18	1.27201281078e-18	3.42262986579e-17
3329.8361028	1.7166682e-18	1.7166682e-18	3.39941071713e-17
3330.03608627	4.9543270874e-18	4.9543270874e-18	3.34844870622e-17
3330.23606975	5.37037511923e-18	5.37037511923e-18	3.43736824179e-17
3330.43605323	5.37037511923e-18	5.37037511923e-18	3.4457963008e-17
3330.63603671	5.37037511923e-18	5.37037511923e-18	3.58037159802e-17
3330.8370201	5.37037511923e-18	5.37037511923e-18	3.61701118318e-17
3331.03700358	4.9543270874e-18	4.9543270874e-18	3.62437562962e-17
3331.23698706	4.9543270874e-18	4.9543270874e-18	3.54723420513e-17
3331.43697054	5.37037511923e-18	5.37037511923e-18	3.55703342142e-17
3331.63695401	5.37037511923e-18	5.37037511923e-18	3.50547989988e-17
3331.83693749	4.9543270874e-18	4.9543270874e-18	3.52027496516e-17
3332.03692097	4.9543270874e-18	4.9543270874e-18	3.49361771409e-17
3332.23690445	5.37037511923e-18	5.37037511923e-18	3.33103903647e-17
3332.43688793	4.9543270874e-18	4.9543270874e-18	3.25130277305e-17
3332.6368714	1.7166682e-18	1.7166682e-18	3.32973826433e-17
3332.83685488	1.7166682e-18	1.7166682e-18	3.39201197106e-17
3333.03683836	1.27201281078e-18	1.27201281078e-18	3.48567759048e-17
3333.23682184	1.27201281078e-18	1.27201281078e-18	3.45453126768e-17
3333.43680532	1.27201281078e-18	1.27201281078e-18	3.46074989146e-17
3333.6367888	1.103200109e-18	1.103200109e-18	3.46946944748e-17
3333.83677227	1.103200109e-18	1.103200109e-18	3.45825311752e-17
3334.03675575	1.103200109e-18	1.103200109e-18	3.38399932233e-17
3334.23673923	1.103200109e-18	1.103200109e-18	3.39989345111e-17
3334.43672271	1.27201281078e-18	1.27201281078e-18	3.41184623625e-17
3334.63670619	1.7166682e-18	1.7166682e-18	3.40562302899e-17
3334.83668966	1.7166682e-18	1.7166682e-18	3.34163058006e-17
3335.03667314	1.7166682e-18	1.7166682e-18	3.37540220896e-17
3335.23665662	4.9543270874e-18	4.9543270874e-18	3.38191889099e-17
3335.4366401	1.7166682e-18	1.7166682e-18	3.27961196304e-17
3335.63662358	1.70117684332e-18	1.70117684332e-18	3.25223287845e-17
3335.83660706	1.27201281078e-18	1.27201281078e-18	3.21947444484e-17
3336.03659054	1.103200109e-18	1.103200109e-18	3.2410305063e-17
3336.23757393	-1.61172595046e-18	-1.61172595046e-18	3.31394442153e-17
3336.43755741	-2.14784677068e-18	-2.14784677068e-18	3.26395201836e-17
3336.63754089	-2.14784677068e-18	-2.14784677068e-18	3.194515292e-17
3336.83752437	-1.61172595046e-18	-1.61172595046e-18	3.14057287482e-17
3337.03750784	-2.14784677068e-18	-2.14784677068e-18	3.15592907531e-17
3337.23749132	-2.14784677068e-18	-2.14784677068e-18	3.09927725115e-17
3337.4374748	-2.14784677068e-18	-2.14784677068e-18	3.14244935628e-17
3337.63745828	-1.61172595046e-18	-1.61172595046e-18	3.16556073532e-17
3337.83744176	1.103200109e-18	1.103200109e-18	3.19760443098e-17
3338.03742524	-1.61172595046e-18	-1.61172595046e-18	3.1725992142e-17
3338.23740872	-2.14784677068e-18	-2.14784677068e-18	3.13083168259e-17
3338.4373922	-2.14784677068e-18	-2.14784677068e-18	3.2321491128e-17
3338.63737567	-1.61172595046e-18	-1.61172595046e-18	3.1666779763e-17
3338.83735915	-2.14784677068e-18	-2.14784677068e-18	3.22541600291e-17
3339.03734263	-2.14784677068e-18	-2.14784677068e-18	3.14113955799e-17
3339.23732611	-1.61172595046e-18	-1.61172595046e-18	3.26484412915e-17
3339.43730959	1.37359458458e-18	1.37359458458e-18	3.27244546115e-17
3339.63729307	1.37359458458e-18	1.37359458458e-18	3.31549291587e-17
3339.83727655	1.37359458458e-18	1.37359458458e-18	3.22874843616e-17
3340.03726003	1.37359458458e-18	1.37359458458e-18	3.24654517264e-17
3340.2372435	-1.61172595046e-18	-1.61172595046e-18	3.17740831936e-17
3340.43722698	-2.14784677068e-18	-2.14784677068e-18	3.10347322378e-17
3340.63721046	-1.61172595046e-18	-1.61172595046e-18	3.10382531816e-17
3340.83719394	-1.61172595046e-18	-1.61172595046e-18	3.04093118122e-17
3341.03717742	-1.61172595046e-18	-1.61172595046e-18	3.09232475181e-17
3341.2371609	1.37359458458e-18	1.37359458458e-18	3.11094444197e-17
3341.43714438	1.37359458458e-18	1.37359458458e-18	3.20495359173e-17
3341.63712786	1.37359458458e-18	1.37359458458e-18	3.20839265469e-17
3341.83811125	1.37359458458e-18	1.37359458458e-18	3.18416423782e-17
3342.03809473	1.70117684332e-18	1.70117684332e-18	3.13718213644e-17
3342.23807821	1.37359458458e-18	1.37359458458e-18	3.00717731745e-17
3342.43806169	8.64395830772e-19	8.64395830772e-19	2.95628637813e-17
3342.63804517	8.64395830772e-19	8.64395830772e-19	2.9469119148e-17
3342.83802865	8.64395830772e-19	8.64395830772e-19	2.95338436475e-17
3343.03801213	-2.14784677068e-18	-2.14784677068e-18	3.00721287773e-17
3343.23799561	-1.86751730898e-18	-1.86751730898e-18	3.05169387225e-17
3343.43797909	-1.86751730898e-18	-1.86751730898e-18	3.07122327904e-17
3343.63796256	-1.86751730898e-18	-1.86751730898e-18	3.11232696166e-17
3343.83794604	-1.12512174388e-19	-1.12512174388e-19	3.07985090934e-17
3344.03792952	-1.12512174388e-19	-1.12512174388e-19	3.07172345125e-17
3344.237913	8.64395830772e-19	8.64395830772e-19	3.09066759157e-17
3344.43789648	8.64395830772e-19	8.64395830772e-19	3.06972856104e-17
3344.63787996	8.64395830772e-19	8.64395830772e-19	3.13689461072e-17
3344.83786344	2.86270004097e-19	2.86270004097e-19	3.08436165048e-17
3345.03784692	-1.12512174388e-19	-1.12512174388e-19	3.01937328277e-17
3345.2378304	-1.12512174388e-19	-1.12512174388e-19	3.01884411665e-17
3345.43781388	-1.12512174388e-19	-1.12512174388e-19	2.99265386291e-17
3345.63779736	-1.86751730898e-18	-1.86751730898e-18	3.03684726531e-17
3345.83778084	-1.86751730898e-18	-1.86751730898e-18	2.97844212956e-17
3346.03776432	-1.86751730898e-18	-1.86751730898e-18	2.98992957793e-17
3346.2377478	-1.86751730898e-18	-1.86751730898e-18	3.00206055087e-17
3346.43773128	-1.12512174388e-19	-1.12512174388e-19	3.03793256345e-17
3346.63771475	2.86270004097e-19	2.86270004097e-19	3.03103335658e-17
3346.83769823	2.86270004097e-19	2.86270004097e-19	2.92395193426e-17
3347.03768171	2.86270004097e-19	2.86270004097e-19	2.91476920841e-17
3347.23866511	8.64395830772e-19	8.64395830772e-19	2.90928381696e-17
3347.43864859	8.64395830772e-19	8.64395830772e-19	2.88319358578e-17
3347.63863207	8.64395830772e-19	8.64395830772e-19	2.91860288205e-17
3347.83861555	8.64395830772e-19	8.64395830772e-19	2.95473546697e-17
3348.03859903	2.86270004097e-19	2.86270004097e-19	2.87396275084e-17
3348.23858251	2.86270004097e-19	2.86270004097e-19	2.83153152014e-17
3348.43856599	8.64395830772e-19	8.64395830772e-19	2.86652544378e-17
3348.63854947	1.37359458458e-18	1.37359458458e-18	2.89430358425e-17
3348.83853295	2.73294051009e-18	2.73294051009e-18	2.9569571333e-17
3349.03851643	5.68739579482e-18	5.68739579482e-18	2.84879736608e-17
3349.23849991	2.73294051009e-18	2.73294051009e-18	2.75383180083e-17
3349.43848339	8.64395830772e-19	8.64395830772e-19	2.67036702434e-17
3349.63846687	2.86270004097e-19	2.86270004097e-19	2.69141306776e-17
3349.83845035	2.86270004097e-19	2.86270004097e-19	2.64246728352e-17
3350.03843383	2.86270004097e-19	2.86270004097e-19	2.6765547092e-17
3350.23841731	-1.12512174388e-19	-1.12512174388e-19	2.75349658806e-17
3350.43840079	-1.12512174388e-19	-1.12512174388e-19	2.78587235909e-17
3350.63838427	2.86270004097e-19	2.86270004097e-19	2.84212167734e-17
3350.83836775	-1.12512174388e-19	-1.12512174388e-19	2.91714884145e-17
3351.03835123	2.86270004097e-19	2.86270004097e-19	2.96625845131e-17
3351.2383347	6.52752097875e-19	6.52752097875e-19	3.01249803902e-17
3351.43831818	6.52752097875e-19	6.52752097875e-19	3.01666398998e-17
3351.63830166	2.86270004097e-19	2.86270004097e-19	2.97355980954e-17
3351.83828514	2.86270004097e-19	2.86270004097e-19	2.93828302921e-17
3352.03826862	2.86270004097e-19	2.86270004097e-19	2.87607768047e-17
3352.2382521	2.86270004097e-19	2.86270004097e-19	2.86270401333e-17
3352.43823558	2.86270004097e-19	2.86270004097e-19	2.81685962958e-17
3352.63821906	6.52752097875e-19	6.52752097875e-19	2.93431720397e-17
3352.83920246	2.73294051009e-18	2.73294051009e-18	2.96035122905e-17
3353.03918594	2.99711784013e-18	2.99711784013e-18	2.92325533312e-17
3353.23916942	4.25007014919e-18	4.25007014919e-18	2.90582973336e-17
3353.4391529	4.25007014919e-18	4.25007014919e-18	2.84816293832e-17
3353.63913638	4.25007014919e-18	4.25007014919e-18	2.76199660482e-17
3353.83911986	5.68739579482e-18	5.68739579482e-18	2.79358352419e-17
3354.03910334	4.25007014919e-18	4.25007014919e-18	2.82347446712e-17
3354.23908682	5.5257626672e-18	5.5257626672e-18	2.76078057244e-17
3354.4390703	4.25007014919e-18	4.25007014919e-18	2.71763014569e-17
3354.63905378	2.99711784013e-18	2.99711784013e-18	2.70250235272e-17
3354.83903726	2.99711784013e-18	2.99711784013e-18	2.71981030937e-17
3355.03902074	2.99711784013e-18	2.99711784013e-18	2.74273985639e-17
3355.23900422	2.99711784013e-18	2.99711784013e-18	2.72600419594e-17
3355.43898771	2.99711784013e-18	2.99711784013e-18	2.77568709214e-17
3355.63897119	2.99711784013e-18	2.99711784013e-18	2.81168817674e-17
3355.83895467	3.5444851036e-18	3.5444851036e-18	2.80350571497e-17
3356.03893815	4.25007014919e-18	4.25007014919e-18	2.87546936785e-17
3356.23892163	5.5257626672e-18	5.5257626672e-18	2.87666748334e-17
3356.43890511	5.5257626672e-18	5.5257626672e-18	2.79501258058e-17
3356.63888859	4.25007014919e-18	4.25007014919e-18	2.69367828312e-17
3356.83887207	3.5444851036e-18	3.5444851036e-18	2.69187395851e-17
3357.03885555	4.25007014919e-18	4.25007014919e-18	2.68952233176e-17
3357.23883903	3.5444851036e-18	3.5444851036e-18	2.75785543883e-17
3357.43882251	2.99711784013e-18	2.99711784013e-18	2.79606639912e-17
3357.63880599	3.5444851036e-18	3.5444851036e-18	2.75659280043e-17
3357.83878947	4.25007014919e-18	4.25007014919e-18	2.77023297366e-17
3358.03877295	4.25007014919e-18	4.25007014919e-18	2.7558040835e-17
3358.23975635	4.25007014919e-18	4.25007014919e-18	2.72183529711e-17
3358.43973983	5.5257626672e-18	5.5257626672e-18	2.66713563449e-17
3358.63972331	4.87033821642e-18	4.87033821642e-18	2.54034113862e-17
3358.83970679	4.87033821642e-18	4.87033821642e-18	2.58194895042e-17
3359.03969027	4.25007014919e-18	4.25007014919e-18	2.4999770302e-17
3359.23967375	3.83249378015e-18	3.83249378015e-18	2.48515544192e-17
3359.43965723	3.83249378015e-18	3.83249378015e-18	2.46019199214e-17
3359.63964071	3.83249378015e-18	3.83249378015e-18	2.47930343242e-17
3359.83962419	3.83249378015e-18	3.83249378015e-18	2.49966133198e-17
3360.03960768	3.83249378015e-18	3.83249378015e-18	2.41251768595e-17
3360.23959116	3.83249378015e-18	3.83249378015e-18	2.39491947334e-17
3360.43957464	3.83249378015e-18	3.83249378015e-18	2.40586280198e-17
3360.63955812	3.83249378015e-18	3.83249378015e-18	2.41494175739e-17
3360.8395416	4.25007014919e-18	4.25007014919e-18	2.443979391e-17
3361.03952508	4.87033821642e-18	4.87033821642e-18	2.41318334628e-17
3361.23950856	4.25007014919e-18	4.25007014919e-18	2.4280455441e-17
3361.43949204	4.25007014919e-18	4.25007014919e-18	2.36285372034e-17
3361.63947552	4.25007014919e-18	4.25007014919e-18	2.27209463017e-17
3361.839459	4.87033821642e-18	4.87033821642e-18	2.28027851915e-17
3362.03944248	4.87033821642e-18	4.87033821642e-18	2.3260438678e-17
3362.23942597	4.87033821642e-18	4.87033821642e-18	2.31591111178e-17
3362.43940945	3.83249378015e-18	3.83249378015e-18	2.33275939205e-17
3362.63939293	3.83249378015e-18	3.83249378015e-18	2.43792325796e-17
3362.83937641	3.5444851036e-18	3.5444851036e-18	2.48465925433e-17
3363.03935989	1.91330974223e-18	1.91330974223e-18	2.5010575938e-17
3363.23934337	-5.55268446726e-19	-5.55268446726e-19	2.48163744148e-17
3363.43932685	-5.55268446726e-19	-5.55268446726e-19	2.57117445453e-17
3363.63931033	-5.55268446726e-19	-5.55268446726e-19	2.56173053979e-17
3363.84029373	-5.55268446726e-19	-5.55268446726e-19	2.55388831178e-17
3364.04027721	-3.27926337474e-18	-3.27926337474e-18	2.46580992906e-17
3364.24026069	-3.27926337474e-18	-3.27926337474e-18	2.50313849787e-17
3364.44024417	-3.27926337474e-18	-3.27926337474e-18	2.4614138458e-17
3364.64022766	-3.27926337474e-18	-3.27926337474e-18	2.47689058367e-17
3364.84021114	-3.27926337474e-18	-3.27926337474e-18	2.48744648663e-17
3365.04019462	-3.27926337474e-18	-3.27926337474e-18	2.52139152384e-17
3365.2401781	-5.55268446726e-19	-5.55268446726e-19	2.55256072871e-17
3365.44016158	7.44453795163e-19	7.44453795163e-19	2.5651978128e-17
3365.64014506	7.44453795163e-19	7.44453795163e-19	2.53436439649e-17
3365.84012854	-5.55268446726e-19	-5.55268446726e-19	2.58106828602e-17
3366.04011203	-3.27926337474e-18	-3.27926337474e-18	2.54649848568e-17
3366.24009551	-3.27926337474e-18	-3.27926337474e-18	2.45464737773e-17
3366.44007899	-3.50716942247e-18	-3.50716942247e-18	2.45686747079e-17
3366.64006247	-3.27926337474e-18	-3.27926337474e-18	2.47830708908e-17
3366.84004595	-5.55268446726e-19	-5.55268446726e-19	2.49878291114e-17
3367.04002943	7.44453795163e-19	7.44453795163e-19	2.42287639548e-17
3367.24001291	7.44453795163e-19	7.44453795163e-19	2.38383188238e-17
3367.4399964	7.44453795163e-19	7.44453795163e-19	2.41666378438e-17
3367.63997988	7.44453795163e-19	7.44453795163e-19	2.50282243272e-17
3367.83996336	7.44453795163e-19	7.44453795163e-19	2.47794606525e-17
3368.03994684	7.44453795163e-19	7.44453795163e-19	2.47995770497e-17
3368.23993032	7.44453795163e-19	7.44453795163e-19	2.51651378439e-17
3368.4399138	7.44453795163e-19	7.44453795163e-19	2.5541929555e-17
3368.63989728	-5.55268446726e-19	-5.55268446726e-19	2.53862312196e-17
3368.83988077	-5.55268446726e-19	-5.55268446726e-19	2.60047840315e-17
3369.03986425	-3.50716942247e-18	-3.50716942247e-18	2.58779343331e-17
3369.24084765	-3.6064730042e-18	-3.6064730042e-18	2.6141328114e-17
3369.44083113	-3.6064730042e-18	-3.6064730042e-18	2.5870432988e-17
3369.64081461	-3.50716942247e-18	-3.50716942247e-18	2.44949633715e-17
3369.84079809	7.44453795163e-19	7.44453795163e-19	2.38010105006e-17
3370.04078157	1.91330974223e-18	1.91330974223e-18	2.37472490477e-17
3370.24076506	3.99119146492e-18	3.99119146492e-18	2.4542290587e-17
3370.44074854	3.99119146492e-18	3.99119146492e-18	2.55909649492e-17
3370.64073202	5.6364486555e-18	5.6364486555e-18	2.59788540795e-17
3370.8407155	5.6364486555e-18	5.6364486555e-18	2.54405301434e-17
3371.04069898	3.99119146492e-18	3.99119146492e-18	2.51795550954e-17
3371.24068247	1.52919453632e-18	1.52919453632e-18	2.5131483995e-17
3371.44066595	1.52919453632e-18	1.52919453632e-18	2.36977554528e-17
3371.64064943	1.52919453632e-18	1.52919453632e-18	2.44977093525e-17
3371.84063291	7.44453795163e-19	7.44453795163e-19	2.4127070702e-17
3372.04061639	7.44453795163e-19	7.44453795163e-19	2.44569240743e-17
3372.24059987	7.44453795163e-19	7.44453795163e-19	2.38050036879e-17
3372.44058336	1.52919453632e-18	1.52919453632e-18	2.37755031112e-17
3372.64056684	3.99119146492e-18	3.99119146492e-18	2.42908640689e-17
3372.84055032	1.52919453632e-18	1.52919453632e-18	2.44672181837e-17
3373.0405338	3.99119146492e-18	3.99119146492e-18	2.3969270493e-17
3373.24051728	5.6364486555e-18	5.6364486555e-18	2.34037252491e-17
3373.44050077	7.62401536114e-18	7.62401536114e-18	2.2545918219e-17
3373.64048425	5.6364486555e-18	5.6364486555e-18	2.32675090142e-17
3373.84046773	5.6364486555e-18	5.6364486555e-18	2.40415366878e-17
3374.04045121	5.6364486555e-18	5.6364486555e-18	2.43284480845e-17
3374.2404347	7.62401536114e-18	7.62401536114e-18	2.37806371528e-17
3374.44041818	7.62401536114e-18	7.62401536114e-18	2.34045524424e-17
3374.64040166	7.62401536114e-18	7.62401536114e-18	2.29697799338e-17
3374.84138506	7.62401536114e-18	7.62401536114e-18	2.33270394805e-17
3375.04136854	7.62401536114e-18	7.62401536114e-18	2.44689998475e-17
3375.24135202	8.63272949689e-18	8.63272949689e-18	2.52414080142e-17
