#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3317.82409523	6.89991597118e-17	6.89991597118e-17	3.41744007148e-17
3318.02407871	6.89991597118e-17	6.89991597118e-17	3.51998778181e-17
3318.22406219	6.89991597118e-17	6.89991597118e-17	3.39428788286e-17
3318.42404566	6.88490053601e-17	6.88490053601e-17	3.44818836358e-17
3318.62402914	6.89991597118e-17	6.89991597118e-17	3.41483778264e-17
3318.82401262	6.89991597118e-17	6.89991597118e-17	3.42718217709e-17
3319.02399609	6.88490053601e-17	6.88490053601e-17	3.46996536341e-17
3319.22397957	6.88490053601e-17	6.88490053601e-17	3.52471254463e-17
3319.42396305	6.89991597118e-17	6.89991597118e-17	3.48888808375e-17
3319.62394653	6.89991597118e-17	6.89991597118e-17	3.42179388819e-17
3319.82393	6.89991597118e-17	6.89991597118e-17	3.38602244869e-17
3320.02391348	6.62991116738e-17	6.62991116738e-17	3.49441569227e-17
3320.22389696	6.58604934321e-17	6.58604934321e-17	3.49335321363e-17
3320.42388043	6.46688046201e-17	6.46688046201e-17	3.45215527848e-17
3320.62486383	6.58604934321e-17	6.58604934321e-17	3.37826692963e-17
3320.8248473	6.58604934321e-17	6.58604934321e-17	3.3994098189e-17
3321.02483078	6.58604934321e-17	6.58604934321e-17	3.3288631395e-17
3321.22481426	6.58604934321e-17	6.58604934321e-17	3.42163774725e-17
3321.42479773	6.58604934321e-17	6.58604934321e-17	3.47192898051e-17
3321.62478121	6.57972230645e-17	6.57972230645e-17	3.34341706255e-17
3321.82476469	6.46688046201e-17	6.46688046201e-17	3.43772953958e-17
3322.02474817	6.4545420917e-17	6.4545420917e-17	3.43062369067e-17
3322.22473164	6.3711785403e-17	6.3711785403e-17	3.43433378213e-17
3322.42471512	6.4545420917e-17	6.4545420917e-17	3.29076255413e-17
3322.6246986	6.4545420917e-17	6.4545420917e-17	3.2774895603e-17
3322.82468207	6.3711785403e-17	6.3711785403e-17	3.279695104e-17
3323.02466555	6.3711785403e-17	6.3711785403e-17	3.30637689894e-17
3323.22464903	6.3711785403e-17	6.3711785403e-17	3.34311754186e-17
3323.42463251	6.4545420917e-17	6.4545420917e-17	3.3104742444e-17
3323.62461598	6.46688046201e-17	6.46688046201e-17	3.39311052544e-17
3323.82459946	6.46688046201e-17	6.46688046201e-17	3.35623174835e-17
3324.02458294	6.57972230645e-17	6.57972230645e-17	3.40644495497e-17
3324.22456641	6.57972230645e-17	6.57972230645e-17	3.41743256166e-17
3324.42454989	6.57972230645e-17	6.57972230645e-17	3.46223633877e-17
3324.62453337	6.58604934321e-17	6.58604934321e-17	3.43332846169e-17
3324.82451685	6.62991116738e-17	6.62991116738e-17	3.37900775297e-17
3325.02450032	6.62991116738e-17	6.62991116738e-17	3.22524990664e-17
3325.2244838	6.62991116738e-17	6.62991116738e-17	3.35012893747e-17
3325.42446728	6.57972230645e-17	6.57972230645e-17	3.2346831398e-17
3325.62445076	6.52711679758e-17	6.52711679758e-17	3.32508716606e-17
3325.82443423	6.57972230645e-17	6.57972230645e-17	3.34245375879e-17
3326.02441771	6.62991116738e-17	6.62991116738e-17	3.50108714605e-17
3326.22540111	6.62991116738e-17	6.62991116738e-17	3.4011799751e-17
3326.42538458	6.77174481824e-17	6.77174481824e-17	3.34195441878e-17
3326.62536806	6.89660996337e-17	6.89660996337e-17	3.29134465252e-17
3326.82535154	6.89660996337e-17	6.89660996337e-17	3.29667971897e-17
3327.02533502	6.77174481824e-17	6.77174481824e-17	3.3050881165e-17
3327.22531849	6.59853154162e-17	6.59853154162e-17	3.24132123031e-17
3327.42530197	6.59853154162e-17	6.59853154162e-17	3.30496826154e-17
3327.62528545	6.59853154162e-17	6.59853154162e-17	3.20878217647e-17
3327.82526893	6.77174481824e-17	6.77174481824e-17	3.17505415891e-17
3328.0252524	6.77174481824e-17	6.77174481824e-17	3.35476708785e-17
3328.22523588	6.77174481824e-17	6.77174481824e-17	3.31474301931e-17
3328.42521936	6.77174481824e-17	6.77174481824e-17	3.27285594433e-17
3328.62520284	6.77174481824e-17	6.77174481824e-17	3.29055156301e-17
3328.82518632	6.77174481824e-17	6.77174481824e-17	3.21655179961e-17
3329.02516979	6.77174481824e-17	6.77174481824e-17	3.18415698901e-17
3329.22515327	6.89660996337e-17	6.89660996337e-17	3.21544105243e-17
3329.42513675	6.77174481824e-17	6.77174481824e-17	3.14505866845e-17
3329.62512023	6.59853154162e-17	6.59853154162e-17	3.1948492991e-17
3329.8251037	6.57972230645e-17	6.57972230645e-17	3.19359374299e-17
3330.02508718	6.52711679758e-17	6.52711679758e-17	3.09098382271e-17
3330.22507066	6.52711679758e-17	6.52711679758e-17	3.24604856923e-17
3330.42505414	6.57972230645e-17	6.57972230645e-17	3.19562128123e-17
3330.62503762	6.59853154162e-17	6.59853154162e-17	3.13685362587e-17
3330.82502109	6.59853154162e-17	6.59853154162e-17	3.21036506952e-17
3331.02500457	6.59853154162e-17	6.59853154162e-17	3.23432642193e-17
3331.22498805	6.57972230645e-17	6.57972230645e-17	3.25346264976e-17
3331.42497153	6.52711679758e-17	6.52711679758e-17	3.25197509271e-17
3331.62495501	6.49908788449e-17	6.49908788449e-17	3.17483176059e-17
3331.8259384	6.06276866953e-17	6.06276866953e-17	3.09227935452e-17
3332.02592188	6.45330214668e-17	6.45330214668e-17	3.15862754016e-17
3332.22590536	6.49908788449e-17	6.49908788449e-17	3.10883046867e-17
3332.42588883	6.52711679758e-17	6.52711679758e-17	3.22090339868e-17
3332.62587231	6.49908788449e-17	6.49908788449e-17	3.0880800133e-17
3332.82585579	6.52711679758e-17	6.52711679758e-17	3.18754143409e-17
3333.02583927	6.52711679758e-17	6.52711679758e-17	3.0961713974e-17
3333.22582275	6.49908788449e-17	6.49908788449e-17	3.0624261622e-17
3333.42580623	6.49908788449e-17	6.49908788449e-17	3.097798326e-17
3333.6257897	6.49908788449e-17	6.49908788449e-17	3.13223824978e-17
3333.82577318	6.45330214668e-17	6.45330214668e-17	3.2172584655e-17
3334.02575666	6.49908788449e-17	6.49908788449e-17	3.01361404903e-17
3334.22574014	6.45330214668e-17	6.45330214668e-17	3.17683392628e-17
3334.42572362	6.06276866953e-17	6.06276866953e-17	3.06923725875e-17
3334.6257071	6.45330214668e-17	6.45330214668e-17	3.03415320061e-17
3334.82569057	6.06276866953e-17	6.06276866953e-17	3.13010184489e-17
3335.02567405	5.91817683773e-17	5.91817683773e-17	3.0876916927e-17
3335.22565753	5.91817683773e-17	5.91817683773e-17	3.08468175795e-17
3335.42564101	5.91817683773e-17	5.91817683773e-17	3.07323699389e-17
3335.62562449	6.06276866953e-17	6.06276866953e-17	3.09140004283e-17
3335.82560797	6.45330214668e-17	6.45330214668e-17	3.13852052909e-17
3336.02559144	6.45330214668e-17	6.45330214668e-17	3.05120198016e-17
3336.22557492	6.06276866953e-17	6.06276866953e-17	2.98871719507e-17
3336.4255584	5.91817683773e-17	5.91817683773e-17	2.95779296397e-17
3336.62554188	5.84635343358e-17	5.84635343358e-17	2.90202394446e-17
3336.82552536	5.84635343358e-17	5.84635343358e-17	2.79861190808e-17
3337.02550884	5.91817683773e-17	5.91817683773e-17	2.91443532344e-17
3337.22549231	5.84635343358e-17	5.84635343358e-17	2.97222228514e-17
3337.42647571	5.84635343358e-17	5.84635343358e-17	2.94803091258e-17
3337.62645919	5.84635343358e-17	5.84635343358e-17	2.96466977868e-17
3337.82644267	5.91817683773e-17	5.91817683773e-17	2.9746266066e-17
3338.02642615	5.91817683773e-17	5.91817683773e-17	2.96623703569e-17
3338.22640963	6.06276866953e-17	6.06276866953e-17	2.9494855419e-17
3338.4263931	6.11627321737e-17	6.11627321737e-17	3.00268276651e-17
3338.62637658	6.11627321737e-17	6.11627321737e-17	2.99110227532e-17
3338.82636006	6.07495393478e-17	6.07495393478e-17	2.87897347538e-17
3339.02634354	6.07495393478e-17	6.07495393478e-17	2.8896129702e-17
3339.22632702	6.11627321737e-17	6.11627321737e-17	2.89187594098e-17
3339.4263105	6.11627321737e-17	6.11627321737e-17	2.932587997e-17
3339.62629398	6.11627321737e-17	6.11627321737e-17	2.89754801729e-17
3339.82627745	6.11627321737e-17	6.11627321737e-17	2.84461178024e-17
3340.02626093	6.11775894846e-17	6.11775894846e-17	2.87866974142e-17
3340.22624441	6.11775894846e-17	6.11775894846e-17	2.826301993e-17
3340.42622789	6.11775894846e-17	6.11775894846e-17	2.92854554247e-17
3340.62621137	6.11775894846e-17	6.11775894846e-17	2.94159995232e-17
3340.82619485	6.11775894846e-17	6.11775894846e-17	2.87499509976e-17
3341.02617833	6.11775894846e-17	6.11775894846e-17	2.84256998217e-17
3341.22616181	6.11775894846e-17	6.11775894846e-17	2.83563151034e-17
3341.42614529	6.45330214668e-17	6.45330214668e-17	2.71629454485e-17
3341.62612876	6.56037407282e-17	6.56037407282e-17	2.80159320293e-17
3341.82611224	6.56037407282e-17	6.56037407282e-17	2.91490706545e-17
3342.02609572	6.56037407282e-17	6.56037407282e-17	2.82440338011e-17
3342.2260792	6.60763095775e-17	6.60763095775e-17	2.7162320691e-17
3342.42606268	6.71027088966e-17	6.71027088966e-17	2.74971630425e-17
3342.62604616	6.71027088966e-17	6.71027088966e-17	2.85376312928e-17
3342.82602964	6.80356876257e-17	6.80356876257e-17	2.84684806728e-17
3343.02701304	6.80356876257e-17	6.80356876257e-17	2.95357435315e-17
3343.22699651	6.84851609504e-17	6.84851609504e-17	2.85275207074e-17
3343.42697999	6.90315792905e-17	6.90315792905e-17	2.73350134689e-17
3343.62696347	6.90315792905e-17	6.90315792905e-17	2.75047930898e-17
3343.82694695	6.90315792905e-17	6.90315792905e-17	2.72904957343e-17
3344.02693043	6.90315792905e-17	6.90315792905e-17	2.77080358811e-17
3344.22691391	6.84851609504e-17	6.84851609504e-17	2.78124809396e-17
3344.42689739	6.84851609504e-17	6.84851609504e-17	2.79997819586e-17
3344.62688087	6.90315792905e-17	6.90315792905e-17	2.74184880476e-17
3344.82686435	6.84851609504e-17	6.84851609504e-17	2.77344226513e-17
3345.02684783	7.05324207466e-17	7.05324207466e-17	2.78700424506e-17
3345.22683131	7.05324207466e-17	7.05324207466e-17	2.78631251043e-17
3345.42681479	7.05324207466e-17	7.05324207466e-17	2.66986261692e-17
3345.62679827	6.9684517959e-17	6.9684517959e-17	2.6880213289e-17
3345.82678175	6.9684517959e-17	6.9684517959e-17	2.74727258549e-17
3346.02676522	6.9684517959e-17	6.9684517959e-17	2.69934959678e-17
3346.2267487	6.84851609504e-17	6.84851609504e-17	2.72088961016e-17
3346.42673218	6.9684517959e-17	6.9684517959e-17	2.71383993341e-17
3346.62671566	7.05324207466e-17	7.05324207466e-17	2.64946379246e-17
3346.82669914	7.26752699445e-17	7.26752699445e-17	2.60767239936e-17
3347.02668262	7.05324207466e-17	7.05324207466e-17	2.72894129438e-17
3347.2266661	7.26752699445e-17	7.26752699445e-17	2.76471896507e-17
3347.42664958	7.30112460478e-17	7.30112460478e-17	2.72104081954e-17
3347.62663306	7.30112460478e-17	7.30112460478e-17	2.70780124795e-17
3347.82661654	7.26752699445e-17	7.26752699445e-17	2.64053187384e-17
3348.02660002	7.05324207466e-17	7.05324207466e-17	2.67984270355e-17
3348.2265835	7.03895447615e-17	7.03895447615e-17	2.70840263032e-17
3348.42656698	7.03895447615e-17	7.03895447615e-17	2.65961659408e-17
3348.62755038	7.03895447615e-17	7.03895447615e-17	2.65616942375e-17
3348.82753386	7.03895447615e-17	7.03895447615e-17	2.58009985183e-17
3349.02751734	7.03895447615e-17	7.03895447615e-17	2.66168024971e-17
3349.22750082	6.98852374e-17	6.98852374e-17	2.56672672577e-17
3349.4274843	6.9684517959e-17	6.9684517959e-17	2.50191961035e-17
3349.62746777	6.9684517959e-17	6.9684517959e-17	2.60491692022e-17
3349.82745125	6.9684517959e-17	6.9684517959e-17	2.54160555251e-17
3350.02743473	6.98852374e-17	6.98852374e-17	2.69236676155e-17
3350.22741821	6.98852374e-17	6.98852374e-17	2.53590134096e-17
3350.42740169	7.03895447615e-17	7.03895447615e-17	2.52283207825e-17
3350.62738517	7.03895447615e-17	7.03895447615e-17	2.60722838045e-17
3350.82736865	7.05324207466e-17	7.05324207466e-17	2.67692098682e-17
3351.02735213	7.03895447615e-17	7.03895447615e-17	2.69125778492e-17
3351.22733561	7.03895447615e-17	7.03895447615e-17	2.65235425026e-17
3351.42731909	7.03895447615e-17	7.03895447615e-17	2.71805206726e-17
3351.62730257	6.98852374e-17	6.98852374e-17	2.70892716049e-17
3351.82728605	6.98852374e-17	6.98852374e-17	2.68883054147e-17
3352.02726953	6.98852374e-17	6.98852374e-17	2.6719341668e-17
3352.22725301	7.03895447615e-17	7.03895447615e-17	2.6443049243e-17
3352.42723649	7.03895447615e-17	7.03895447615e-17	2.68581918267e-17
3352.62721997	7.03895447615e-17	7.03895447615e-17	2.58230075614e-17
3352.82720345	7.03895447615e-17	7.03895447615e-17	2.54858191665e-17
3353.02718693	7.35235566428e-17	7.35235566428e-17	2.56972831659e-17
3353.22717041	7.03895447615e-17	7.03895447615e-17	2.52075347475e-17
3353.42715389	7.03895447615e-17	7.03895447615e-17	2.67952464776e-17
3353.62713737	7.03895447615e-17	7.03895447615e-17	2.5798768778e-17
3353.82712085	7.03895447615e-17	7.03895447615e-17	2.56814391704e-17
3354.02710433	7.03895447615e-17	7.03895447615e-17	2.4914153412e-17
3354.22708781	7.35235566428e-17	7.35235566428e-17	2.50770262629e-17
3354.42807121	7.35235566428e-17	7.35235566428e-17	2.54218106364e-17
3354.62805469	7.35235566428e-17	7.35235566428e-17	2.60205589422e-17
3354.82803817	7.03895447615e-17	7.03895447615e-17	2.50382203361e-17
3355.02802165	7.35235566428e-17	7.35235566428e-17	2.60398578348e-17
3355.22800513	7.35235566428e-17	7.35235566428e-17	2.47058680754e-17
3355.42798861	7.35235566428e-17	7.35235566428e-17	2.55794519854e-17
3355.62797209	7.35235566428e-17	7.35235566428e-17	2.4712992234e-17
3355.82795557	7.35235566428e-17	7.35235566428e-17	2.49645424386e-17
3356.02793905	7.30522527223e-17	7.30522527223e-17	2.51041494761e-17
3356.22792254	7.03895447615e-17	7.03895447615e-17	2.49842875846e-17
3356.42790602	7.07165194681e-17	7.07165194681e-17	2.51802145223e-17
3356.6278895	7.03895447615e-17	7.03895447615e-17	2.46925954012e-17
3356.82787298	7.03895447615e-17	7.03895447615e-17	2.49799842079e-17
3357.02785646	7.02226737783e-17	7.02226737783e-17	2.46381763696e-17
3357.22783994	7.02226737783e-17	7.02226737783e-17	2.58451501161e-17
3357.42782342	7.02226737783e-17	7.02226737783e-17	2.50178855668e-17
3357.6278069	7.02226737783e-17	7.02226737783e-17	2.47329275885e-17
3357.82779038	7.02226737783e-17	7.02226737783e-17	2.4903196781e-17
3358.02777386	7.02226737783e-17	7.02226737783e-17	2.39465061413e-17
3358.22775734	6.9823780639e-17	6.9823780639e-17	2.43280602198e-17
3358.42774082	7.02226737783e-17	7.02226737783e-17	2.42502043461e-17
3358.6277243	6.9823780639e-17	6.9823780639e-17	2.49113089602e-17
3358.82770778	7.02226737783e-17	7.02226737783e-17	2.4619746597e-17
3359.02769126	7.02226737783e-17	7.02226737783e-17	2.46583014769e-17
3359.22767474	7.02226737783e-17	7.02226737783e-17	2.46928006526e-17
3359.42765822	7.07165194681e-17	7.07165194681e-17	2.39926496889e-17
3359.6276417	7.07165194681e-17	7.07165194681e-17	2.34696406758e-17
3359.82762519	7.07165194681e-17	7.07165194681e-17	2.3386559735e-17
3360.02860858	7.07165194681e-17	7.07165194681e-17	2.36780214002e-17
3360.22859206	7.02226737783e-17	7.02226737783e-17	2.38175990096e-17
3360.42857555	7.02226737783e-17	7.02226737783e-17	2.37330737352e-17
3360.62855903	7.02226737783e-17	7.02226737783e-17	2.33510002544e-17
3360.82854251	7.02563238672e-17	7.02563238672e-17	2.34281837306e-17
3361.02852599	7.02226737783e-17	7.02226737783e-17	2.3444232418e-17
3361.22850947	7.02563238672e-17	7.02563238672e-17	2.33702473125e-17
3361.42849295	7.02226737783e-17	7.02226737783e-17	2.36868456744e-17
3361.62847643	7.02226737783e-17	7.02226737783e-17	2.32913671251e-17
3361.82845991	7.02226737783e-17	7.02226737783e-17	2.31682001109e-17
3362.02844339	7.02563238672e-17	7.02563238672e-17	2.33771949464e-17
3362.22842687	7.07165194681e-17	7.07165194681e-17	2.22075911876e-17
3362.42841035	7.07165194681e-17	7.07165194681e-17	2.26432681948e-17
3362.62839384	7.07165194681e-17	7.07165194681e-17	2.3990891733e-17
3362.82837732	7.07165194681e-17	7.07165194681e-17	2.23779912879e-17
3363.0283608	7.02563238672e-17	7.02563238672e-17	2.30638669183e-17
3363.22834428	7.02226737783e-17	7.02226737783e-17	2.28289095177e-17
3363.42832776	7.02563238672e-17	7.02563238672e-17	2.31976313796e-17
3363.62831124	7.02563238672e-17	7.02563238672e-17	2.25678914597e-17
3363.82829472	7.02563238672e-17	7.02563238672e-17	2.3563706571e-17
3364.0282782	7.02563238672e-17	7.02563238672e-17	2.23439936432e-17
3364.22826168	7.02563238672e-17	7.02563238672e-17	2.27230106007e-17
3364.42824517	7.02563238672e-17	7.02563238672e-17	2.28612359508e-17
3364.62822865	7.07165194681e-17	7.07165194681e-17	2.23142218297e-17
3364.82821213	7.14046954395e-17	7.14046954395e-17	2.29403358691e-17
3365.02819561	7.16063924638e-17	7.16063924638e-17	2.28501067186e-17
3365.22817909	7.14046954395e-17	7.14046954395e-17	2.24403522958e-17
3365.42816257	7.14046954395e-17	7.14046954395e-17	2.2347411256e-17
3365.62914597	7.14046954395e-17	7.14046954395e-17	2.35171556545e-17
3365.82912945	7.14046954395e-17	7.14046954395e-17	2.28148482932e-17
3366.02911293	7.14046954395e-17	7.14046954395e-17	2.25375750604e-17
3366.22909642	7.16063924638e-17	7.16063924638e-17	2.32666099442e-17
3366.4290799	7.18318425355e-17	7.18318425355e-17	2.23237710869e-17
3366.62906338	7.23101121961e-17	7.23101121961e-17	2.36426827222e-17
3366.82904686	7.23101121961e-17	7.23101121961e-17	2.21763899312e-17
3367.02903034	7.29552163416e-17	7.29552163416e-17	2.23318467088e-17
3367.22901382	7.34372302132e-17	7.34372302132e-17	2.20436137624e-17
3367.4289973	7.41978895636e-17	7.41978895636e-17	2.24525362602e-17
3367.62898079	7.4259682377e-17	7.4259682377e-17	2.26605982743e-17
3367.82896427	7.41978895636e-17	7.41978895636e-17	2.31606849451e-17
3368.02894775	7.41978895636e-17	7.41978895636e-17	2.28532495814e-17
3368.22893123	7.4259682377e-17	7.4259682377e-17	2.27128170024e-17
3368.42891471	7.4259682377e-17	7.4259682377e-17	2.34932437228e-17
3368.62889819	7.41978895636e-17	7.41978895636e-17	2.36670704037e-17
3368.82888167	7.4259682377e-17	7.4259682377e-17	2.40079797154e-17
3369.02886516	7.47282845937e-17	7.47282845937e-17	2.35651051697e-17
3369.22884864	7.47282845937e-17	7.47282845937e-17	2.34176874124e-17
3369.42883212	7.47282845937e-17	7.47282845937e-17	2.42504392459e-17
3369.6288156	7.4259682377e-17	7.4259682377e-17	2.35744232251e-17
3369.82879908	7.4259682377e-17	7.4259682377e-17	2.28249030317e-17
3370.02878257	7.41978895636e-17	7.41978895636e-17	2.24808070749e-17
3370.22876605	7.41978895636e-17	7.41978895636e-17	2.2656795414e-17
3370.42874953	7.41978895636e-17	7.41978895636e-17	2.33575514605e-17
3370.62873301	7.41978895636e-17	7.41978895636e-17	2.26488433571e-17
3370.82871649	7.41978895636e-17	7.41978895636e-17	2.32234245891e-17
3371.02869997	7.41978895636e-17	7.41978895636e-17	2.29006918204e-17
3371.22968337	7.41978895636e-17	7.41978895636e-17	2.33342261956e-17
3371.42966686	7.34372302132e-17	7.34372302132e-17	2.18627003628e-17
3371.62965034	7.41978895636e-17	7.41978895636e-17	2.18954238974e-17
3371.82963382	7.41978895636e-17	7.41978895636e-17	2.16348633653e-17
3372.0296173	7.45334775759e-17	7.45334775759e-17	2.17017253637e-17
3372.22960078	7.45334775759e-17	7.45334775759e-17	2.23372805284e-17
3372.42958427	7.45334775759e-17	7.45334775759e-17	2.31876829235e-17
3372.62956775	7.45334775759e-17	7.45334775759e-17	2.32244624936e-17
3372.82955123	7.45334775759e-17	7.45334775759e-17	2.24056282596e-17
3373.02953471	7.45334775759e-17	7.45334775759e-17	2.18528649035e-17
3373.22951819	7.50775565922e-17	7.50775565922e-17	2.22604941955e-17
3373.42950168	7.70449045421e-17	7.70449045421e-17	2.12581041218e-17
3373.62948516	7.50775565922e-17	7.50775565922e-17	2.18475954399e-17
3373.82946864	7.45334775759e-17	7.45334775759e-17	2.22798805691e-17
3374.02945212	7.45334775759e-17	7.45334775759e-17	2.26003460393e-17
3374.2294356	7.45334775759e-17	7.45334775759e-17	2.05369876153e-17
3374.42941909	7.45334775759e-17	7.45334775759e-17	2.02560205864e-17
3374.62940257	7.45334775759e-17	7.45334775759e-17	2.07583526438e-17
3374.82938605	7.45334775759e-17	7.45334775759e-17	2.12745336847e-17
3375.02936953	7.45334775759e-17	7.45334775759e-17	2.20002944897e-17
3375.22935302	7.32059575904e-17	7.32059575904e-17	2.22849101268e-17
