#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3338.19741202	-1.76726257043e-18	-1.76726257043e-18	1.33932176134e-17
3338.39839542	-1.69760824634e-18	-1.69760824634e-18	1.37481378984e-17
3338.5983789	-1.69760824634e-18	-1.69760824634e-18	1.41137643926e-17
3338.79836237	-4.90444964955e-19	-4.90444964955e-19	1.34446665761e-17
3338.99834585	-2.72188410036e-19	-2.72188410036e-19	1.26741389693e-17
3339.19832933	-4.90444964955e-19	-4.90444964955e-19	1.33907710416e-17
3339.39831281	-4.90444964955e-19	-4.90444964955e-19	1.34974425022e-17
3339.59829629	-4.90444964955e-19	-4.90444964955e-19	1.25519337001e-17
3339.79827977	-1.69760824634e-18	-1.69760824634e-18	1.36545764712e-17
3339.99826325	-4.90444964955e-19	-4.90444964955e-19	1.41030436016e-17
3340.19824673	-4.90444964955e-19	-4.90444964955e-19	1.40612093263e-17
3340.3982302	-1.43788604439e-18	-1.43788604439e-18	1.38974064273e-17
3340.59821368	-1.43788604439e-18	-1.43788604439e-18	1.36360119969e-17
3340.79819716	-4.90444964955e-19	-4.90444964955e-19	1.39674877527e-17
3340.99818064	-1.43788604439e-18	-1.43788604439e-18	1.40523660256e-17
3341.19816412	-1.43788604439e-18	-1.43788604439e-18	1.29598840035e-17
3341.3981476	-4.90444964955e-19	-4.90444964955e-19	1.30531511338e-17
3341.59813108	-2.72188410036e-19	-2.72188410036e-19	1.32716665507e-17
3341.79811456	-4.90444964955e-19	-4.90444964955e-19	1.34959290117e-17
3341.99809804	-4.90444964955e-19	-4.90444964955e-19	1.30172678273e-17
3342.19808151	-4.90444964955e-19	-4.90444964955e-19	1.3358434126e-17
3342.39806499	-4.90444964955e-19	-4.90444964955e-19	1.3088128144e-17
3342.59804847	-4.90444964955e-19	-4.90444964955e-19	1.24949565335e-17
3342.79803195	1.96442666932e-18	1.96442666932e-18	1.29851298048e-17
3342.99801543	1.96442666932e-18	1.96442666932e-18	1.36169210961e-17
3343.19799891	1.7579894165e-19	1.7579894165e-19	1.36362375191e-17
3343.39798239	1.96442666932e-18	1.96442666932e-18	1.40746974238e-17
3343.59796587	2.1035814554e-18	2.1035814554e-18	1.26867650541e-17
3343.79794935	2.1035814554e-18	2.1035814554e-18	1.33216990633e-17
3343.99793283	2.1035814554e-18	2.1035814554e-18	1.36714329799e-17
3344.19891622	2.1035814554e-18	2.1035814554e-18	1.28523544335e-17
3344.3988997	2.1035814554e-18	2.1035814554e-18	1.2344577344e-17
3344.59888318	2.1035814554e-18	2.1035814554e-18	1.32968487928e-17
3344.79886666	2.1035814554e-18	2.1035814554e-18	1.28216897357e-17
3344.99885014	1.96442666932e-18	1.96442666932e-18	1.38729865469e-17
3345.19883362	1.39680885816e-18	1.39680885816e-18	1.30756751382e-17
3345.3988171	1.96442666932e-18	1.96442666932e-18	1.27380906601e-17
3345.59880058	2.1035814554e-18	2.1035814554e-18	1.38612637632e-17
3345.79878406	2.1035814554e-18	2.1035814554e-18	1.35713450254e-17
3345.99876754	1.96442666932e-18	1.96442666932e-18	1.25993455603e-17
3346.19875102	1.96442666932e-18	1.96442666932e-18	1.234230132e-17
3346.3987345	2.1035814554e-18	2.1035814554e-18	1.24950578784e-17
3346.59871798	2.1035814554e-18	2.1035814554e-18	1.21933626501e-17
3346.79870146	1.96442666932e-18	1.96442666932e-18	1.22953841433e-17
3346.99868493	1.96442666932e-18	1.96442666932e-18	1.24846296046e-17
3347.19866841	1.96442666932e-18	1.96442666932e-18	1.27136940753e-17
3347.39865189	1.96442666932e-18	1.96442666932e-18	1.29947489037e-17
3347.59863537	2.1035814554e-18	2.1035814554e-18	1.24666210737e-17
3347.79861885	2.1035814554e-18	2.1035814554e-18	1.26642364458e-17
3347.99860233	2.46587455751e-18	2.46587455751e-18	1.35477812291e-17
3348.19858581	2.46587455751e-18	2.46587455751e-18	1.22266919174e-17
3348.39856929	2.46587455751e-18	2.46587455751e-18	1.25472075953e-17
3348.59855277	2.46587455751e-18	2.46587455751e-18	1.26674501479e-17
3348.79853625	2.82081475055e-18	2.82081475055e-18	1.33440927264e-17
3348.99851973	3.12657668197e-18	3.12657668197e-18	1.18166762418e-17
3349.19850321	2.82081475055e-18	2.82081475055e-18	1.18549513059e-17
3349.39848669	2.82081475055e-18	2.82081475055e-18	1.16500835082e-17
3349.59847017	2.82081475055e-18	2.82081475055e-18	1.14516350337e-17
3349.79845365	2.46587455751e-18	2.46587455751e-18	1.14563607031e-17
3349.99843713	2.46587455751e-18	2.46587455751e-18	1.15373547757e-17
3350.19942053	2.41955064769e-18	2.41955064769e-18	1.18872853404e-17
3350.39940401	2.41955064769e-18	2.41955064769e-18	1.2483617139e-17
3350.59938749	2.41955064769e-18	2.41955064769e-18	1.32018603702e-17
3350.79937097	1.96442666932e-18	1.96442666932e-18	1.31808081197e-17
3350.99935445	1.8583341634e-18	1.8583341634e-18	1.32026950081e-17
3351.19933793	1.96442666932e-18	1.96442666932e-18	1.34845005919e-17
3351.39932141	2.41955064769e-18	2.41955064769e-18	1.34608438049e-17
3351.59930489	1.96442666932e-18	1.96442666932e-18	1.25433957813e-17
3351.79928837	1.8583341634e-18	1.8583341634e-18	1.12500273169e-17
3351.99927185	1.8583341634e-18	1.8583341634e-18	1.26951147432e-17
3352.19925533	1.8583341634e-18	1.8583341634e-18	1.24398575967e-17
3352.39923881	1.8583341634e-18	1.8583341634e-18	1.30937790637e-17
3352.59922229	1.39680885816e-18	1.39680885816e-18	1.28051390629e-17
3352.79920577	1.8583341634e-18	1.8583341634e-18	1.2530938323e-17
3352.99918925	1.39680885816e-18	1.39680885816e-18	1.33792493216e-17
3353.19917273	1.09680637875e-18	1.09680637875e-18	1.36435423623e-17
3353.39915621	1.39680885816e-18	1.39680885816e-18	1.28659179706e-17
3353.59913969	1.39680885816e-18	1.39680885816e-18	1.22199058678e-17
3353.79912317	1.09680637875e-18	1.09680637875e-18	1.24265242308e-17
3353.99910665	9.53529270373e-19	9.53529270373e-19	1.20240502369e-17
3354.19909013	9.53529270373e-19	9.53529270373e-19	1.17745849331e-17
3354.39907361	9.53529270373e-19	9.53529270373e-19	1.11363628475e-17
3354.59905709	1.09680637875e-18	1.09680637875e-18	1.18411741525e-17
3354.79904057	1.39680885816e-18	1.39680885816e-18	1.15760958444e-17
3354.99902405	1.39680885816e-18	1.39680885816e-18	1.115867661e-17
3355.19900753	1.09680637875e-18	1.09680637875e-18	1.1563990518e-17
3355.39899101	9.53529270373e-19	9.53529270373e-19	1.07165996664e-17
3355.59897449	9.53529270373e-19	9.53529270373e-19	1.2007079476e-17
3355.79895797	9.53529270373e-19	9.53529270373e-19	1.16602754634e-17
3355.99994137	1.8583341634e-18	1.8583341634e-18	1.19188200759e-17
3356.19992485	1.87004715107e-18	1.87004715107e-18	1.29003280146e-17
3356.39990833	1.8583341634e-18	1.8583341634e-18	1.23666619592e-17
3356.59989181	1.27997457737e-18	1.27997457737e-18	1.12182020621e-17
3356.79987529	9.53529270373e-19	9.53529270373e-19	1.12571835626e-17
3356.99985877	1.27997457737e-18	1.27997457737e-18	1.13421752165e-17
3357.19984225	1.27997457737e-18	1.27997457737e-18	1.14406620824e-17
