#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
3322.98766861	-2.71423095776e-19	-2.71423095776e-19	5.0743033737e-17
3323.18765209	-2.71423095776e-19	-2.71423095776e-19	5.13889397685e-17
3323.38763556	3.53257992593e-18	3.53257992593e-18	5.19277210474e-17
3323.58761904	5.21319612182e-18	5.21319612182e-18	5.19653953111e-17
3323.78760252	5.21319612182e-18	5.21319612182e-18	5.3574417554e-17
3323.98758599	6.78151387173e-18	6.78151387173e-18	5.65534844624e-17
3324.18756947	6.78151387173e-18	6.78151387173e-18	5.23367640922e-17
3324.38755295	1.05448499487e-17	1.05448499487e-17	5.20922517175e-17
3324.58753643	1.05448499487e-17	1.05448499487e-17	5.26643716348e-17
3324.7875199	1.05448499487e-17	1.05448499487e-17	5.20011612829e-17
3324.98750338	6.78151387173e-18	6.78151387173e-18	5.14854500475e-17
3325.18748686	6.78151387173e-18	6.78151387173e-18	5.22120875914e-17
3325.38747034	1.05448499487e-17	1.05448499487e-17	5.25109261365e-17
3325.58745381	1.06029120152e-17	1.06029120152e-17	5.18503370088e-17
3325.78743729	1.06029120152e-17	1.06029120152e-17	5.12302104582e-17
3325.98742077	1.06029120152e-17	1.06029120152e-17	5.23383925809e-17
3326.18740425	1.05448499487e-17	1.05448499487e-17	5.2429608834e-17
3326.38738772	6.78151387173e-18	6.78151387173e-18	5.12225365771e-17
3326.5873712	6.78151387173e-18	6.78151387173e-18	5.32575747091e-17
3326.78735468	6.78151387173e-18	6.78151387173e-18	5.07555513521e-17
3326.98733816	5.21319612182e-18	5.21319612182e-18	5.15962623485e-17
3327.18732163	3.53257992593e-18	3.53257992593e-18	5.0807767844e-17
3327.38730511	3.53257992593e-18	3.53257992593e-18	5.18196911476e-17
3327.58828851	3.53257992593e-18	3.53257992593e-18	5.12972606752e-17
3327.78827198	5.21319612182e-18	5.21319612182e-18	5.1167513304e-17
3327.98825546	6.78151387173e-18	6.78151387173e-18	5.03769603574e-17
3328.18823894	1.06029120152e-17	1.06029120152e-17	5.01436086443e-17
3328.38822242	1.06029120152e-17	1.06029120152e-17	5.10524515144e-17
3328.58820589	1.06029120152e-17	1.06029120152e-17	5.18822192772e-17
3328.78818937	1.12321410104e-17	1.12321410104e-17	5.00801560387e-17
3328.98817285	1.06029120152e-17	1.06029120152e-17	4.9297931126e-17
3329.18815633	6.78151387173e-18	6.78151387173e-18	4.94239656513e-17
3329.38813981	6.78151387173e-18	6.78151387173e-18	4.90643830785e-17
3329.58812328	6.78151387173e-18	6.78151387173e-18	4.91236558712e-17
3329.78810676	6.78151387173e-18	6.78151387173e-18	4.83446744206e-17
3329.98809024	6.78151387173e-18	6.78151387173e-18	4.9794191295e-17
3330.18807372	5.21319612182e-18	5.21319612182e-18	5.05033406798e-17
3330.38805719	6.78151387173e-18	6.78151387173e-18	5.14199094795e-17
3330.58804067	6.78151387173e-18	6.78151387173e-18	5.05653444564e-17
3330.78802415	6.78151387173e-18	6.78151387173e-18	5.10981706065e-17
3330.98800763	1.06029120152e-17	1.06029120152e-17	5.07534359664e-17
3331.18799111	1.12321410104e-17	1.12321410104e-17	4.90983588852e-17
3331.38797458	1.27162811394e-17	1.27162811394e-17	4.80190944311e-17
3331.58795806	1.27162811394e-17	1.27162811394e-17	4.87747760239e-17
3331.78794154	1.12321410104e-17	1.12321410104e-17	4.83456981669e-17
3331.98792502	1.12321410104e-17	1.12321410104e-17	4.82488820857e-17
3332.1879085	1.12321410104e-17	1.12321410104e-17	4.61590887234e-17
3332.38789197	1.27162811394e-17	1.27162811394e-17	5.00761040417e-17
3332.58787545	1.27162811394e-17	1.27162811394e-17	4.98061757626e-17
3332.78785893	1.27162811394e-17	1.27162811394e-17	5.02919323924e-17
3332.98784241	1.42063417525e-17	1.42063417525e-17	4.83777377406e-17
3333.18782589	1.27162811394e-17	1.27162811394e-17	4.98154329233e-17
3333.38880928	1.27162811394e-17	1.27162811394e-17	4.77557638615e-17
3333.58879276	1.42063417525e-17	1.42063417525e-17	4.90712360146e-17
3333.78877624	1.42063417525e-17	1.42063417525e-17	4.8734988302e-17
3333.98875972	1.42063417525e-17	1.42063417525e-17	4.77368637067e-17
3334.1887432	1.27162811394e-17	1.27162811394e-17	4.81503825524e-17
3334.38872667	1.27162811394e-17	1.27162811394e-17	4.91243411522e-17
3334.58871015	1.27162811394e-17	1.27162811394e-17	4.79276129954e-17
3334.78869363	1.27162811394e-17	1.27162811394e-17	4.86189981186e-17
3334.98867711	1.27162811394e-17	1.27162811394e-17	4.93333024756e-17
3335.18866059	1.42063417525e-17	1.42063417525e-17	4.71104789203e-17
3335.38864406	1.42063417525e-17	1.42063417525e-17	4.84390611909e-17
3335.58862754	1.27162811394e-17	1.27162811394e-17	4.7702921755e-17
3335.78861102	1.22515413459e-17	1.22515413459e-17	4.61164446688e-17
3335.9885945	1.27162811394e-17	1.27162811394e-17	4.74192318175e-17
3336.18857798	1.42063417525e-17	1.42063417525e-17	4.73334234658e-17
3336.38856146	1.42063417525e-17	1.42063417525e-17	4.62290647616e-17
3336.58854494	1.42063417525e-17	1.42063417525e-17	4.6912918023e-17
3336.78852841	1.42063417525e-17	1.42063417525e-17	4.57362643583e-17
3336.98851189	1.42063417525e-17	1.42063417525e-17	4.4180131836e-17
3337.18849537	1.42063417525e-17	1.42063417525e-17	4.64065232109e-17
3337.38847885	1.43492469616e-17	1.43492469616e-17	4.62611640085e-17
3337.58846233	1.43492469616e-17	1.43492469616e-17	4.51912162238e-17
3337.78844581	1.43492469616e-17	1.43492469616e-17	4.42314809321e-17
3337.98842929	1.43492469616e-17	1.43492469616e-17	4.59030072082e-17
3338.18841276	1.42063417525e-17	1.42063417525e-17	4.34903189355e-17
3338.38839624	1.27162811394e-17	1.27162811394e-17	4.39289869709e-17
3338.58837972	1.22515413459e-17	1.22515413459e-17	4.39725310252e-17
3338.7883632	1.19497496202e-17	1.19497496202e-17	4.594425053e-17
3338.98834668	1.1527841815e-17	1.1527841815e-17	4.41781703381e-17
3339.18833016	1.19497496202e-17	1.19497496202e-17	4.51682417088e-17
3339.38931355	1.2067415301e-17	1.2067415301e-17	4.71084068507e-17
3339.58929703	1.22515413459e-17	1.22515413459e-17	4.6598796615e-17
3339.78928051	1.22515413459e-17	1.22515413459e-17	4.46747879382e-17
3339.98926399	1.22515413459e-17	1.22515413459e-17	4.36065160686e-17
3340.18924747	1.22515413459e-17	1.22515413459e-17	4.46423557801e-17
3340.38923095	1.43492469616e-17	1.43492469616e-17	4.47594226714e-17
3340.58921443	1.22515413459e-17	1.22515413459e-17	4.29641561722e-17
3340.78919791	1.2067415301e-17	1.2067415301e-17	4.28433585641e-17
3340.98918138	1.2067415301e-17	1.2067415301e-17	4.50673939585e-17
3341.18916486	1.19497496202e-17	1.19497496202e-17	4.43673011347e-17
3341.38914834	1.1527841815e-17	1.1527841815e-17	4.33961765176e-17
3341.58913182	1.1527841815e-17	1.1527841815e-17	4.23085103404e-17
3341.7891153	1.1527841815e-17	1.1527841815e-17	4.4389590813e-17
3341.98909878	1.1527841815e-17	1.1527841815e-17	4.50242077346e-17
3342.18908226	1.1527841815e-17	1.1527841815e-17	4.53755718183e-17
3342.38906574	1.1527841815e-17	1.1527841815e-17	4.37323746093e-17
3342.58904922	1.1527841815e-17	1.1527841815e-17	4.3736252531e-17
3342.7890327	1.19497496202e-17	1.19497496202e-17	4.29134330647e-17
3342.98901617	1.19497496202e-17	1.19497496202e-17	4.24008040057e-17
3343.18899965	1.07541698002e-17	1.07541698002e-17	4.08279157992e-17
3343.38898313	1.07541698002e-17	1.07541698002e-17	4.18535037827e-17
3343.58896661	6.22945354623e-18	6.22945354623e-18	4.21244862259e-17
3343.78895009	4.72305435987e-18	4.72305435987e-18	4.11208584488e-17
3343.98893357	4.72305435987e-18	4.72305435987e-18	4.3726282449e-17
3344.18891705	4.72305435987e-18	4.72305435987e-18	4.41841480528e-17
3344.38890053	4.72305435987e-18	4.72305435987e-18	4.29928727405e-17
3344.58888401	4.72305435987e-18	4.72305435987e-18	4.308948819e-17
3344.78886749	1.2883115275e-18	1.2883115275e-18	4.19017129697e-17
3344.98885097	3.20729197017e-18	3.20729197017e-18	4.34064141784e-17
3345.18883445	4.72305435987e-18	4.72305435987e-18	4.24331774786e-17
3345.38981784	4.72305435987e-18	4.72305435987e-18	4.21154098637e-17
3345.58980132	4.72305435987e-18	4.72305435987e-18	4.31492888152e-17
3345.7897848	4.7966782236e-18	4.7966782236e-18	4.1614836098e-17
3345.98976828	4.7966782236e-18	4.7966782236e-18	4.2123503081e-17
3346.18975176	4.72305435987e-18	4.72305435987e-18	4.04596829298e-17
3346.38973524	4.72305435987e-18	4.72305435987e-18	4.17685798782e-17
3346.58971872	4.7966782236e-18	4.7966782236e-18	4.29138830847e-17
3346.7897022	6.97648581864e-18	6.97648581864e-18	4.27669574463e-17
3346.98968568	7.24992695381e-18	7.24992695381e-18	4.21429711023e-17
3347.18966916	7.33371559561e-18	7.33371559561e-18	4.14203071965e-17
3347.38965264	8.43157648373e-18	8.43157648373e-18	4.11812790138e-17
3347.58963612	8.43157648373e-18	8.43157648373e-18	4.09230124249e-17
3347.7896196	8.43157648373e-18	8.43157648373e-18	4.2038146339e-17
3347.98960308	7.33371559561e-18	7.33371559561e-18	3.94885545812e-17
3348.18958656	7.24992695381e-18	7.24992695381e-18	3.97583807778e-17
3348.38957004	7.24992695381e-18	7.24992695381e-18	3.88538276989e-17
3348.58955352	7.24992695381e-18	7.24992695381e-18	4.14878461853e-17
3348.78953699	7.33371559561e-18	7.33371559561e-18	4.10337467118e-17
3348.98952047	8.43157648373e-18	8.43157648373e-18	4.12321537805e-17
3349.18950395	1.07541698002e-17	1.07541698002e-17	4.11028275003e-17
3349.38948743	1.07541698002e-17	1.07541698002e-17	3.94909204595e-17
3349.58947091	1.07541698002e-17	1.07541698002e-17	3.88426303059e-17
3349.78945439	1.07541698002e-17	1.07541698002e-17	3.722262621e-17
3349.98943787	1.16481221729e-17	1.16481221729e-17	3.87407116884e-17
3350.18942135	1.16481221729e-17	1.16481221729e-17	3.83023173618e-17
3350.38940483	1.16481221729e-17	1.16481221729e-17	3.93568251883e-17
3350.58938831	1.07541698002e-17	1.07541698002e-17	4.03599950894e-17
3350.78937179	1.07541698002e-17	1.07541698002e-17	4.11745282179e-17
3350.98935527	1.07541698002e-17	1.07541698002e-17	4.14697129517e-17
3351.18933875	1.16481221729e-17	1.16481221729e-17	4.01974543174e-17
3351.39032215	1.16481221729e-17	1.16481221729e-17	4.23683470303e-17
3351.59030563	1.16481221729e-17	1.16481221729e-17	4.32447247646e-17
3351.79028911	1.16481221729e-17	1.16481221729e-17	4.14972182916e-17
3351.99027259	9.50208044951e-18	9.50208044951e-18	4.13714325048e-17
3352.19025607	1.16481221729e-17	1.16481221729e-17	4.14354617045e-17
3352.39023955	1.16481221729e-17	1.16481221729e-17	4.0045990253e-17
3352.59022303	1.16481221729e-17	1.16481221729e-17	4.01898245605e-17
3352.79020651	9.74932851383e-18	9.74932851383e-18	3.99713409754e-17
3352.99018999	9.50208044951e-18	9.50208044951e-18	3.87836779163e-17
3353.19017347	9.74932851383e-18	9.74932851383e-18	3.82439465145e-17
3353.39015695	1.16481221729e-17	1.16481221729e-17	3.9127379023e-17
3353.59014043	1.24708320408e-17	1.24708320408e-17	3.98626808408e-17
3353.79012391	1.24708320408e-17	1.24708320408e-17	3.98095767802e-17
3353.99010739	1.24708320408e-17	1.24708320408e-17	4.07244766786e-17
3354.19009087	1.24708320408e-17	1.24708320408e-17	4.07379009253e-17
3354.39007435	1.24708320408e-17	1.24708320408e-17	4.01259604394e-17
3354.59005783	1.24708320408e-17	1.24708320408e-17	3.94002246537e-17
3354.79004131	1.24708320408e-17	1.24708320408e-17	3.85815747449e-17
3354.99002479	1.24708320408e-17	1.24708320408e-17	3.81245125598e-17
3355.19000827	1.24708320408e-17	1.24708320408e-17	3.85944857747e-17
3355.38999175	1.16481221729e-17	1.16481221729e-17	3.90039248794e-17
3355.58997523	1.24708320408e-17	1.24708320408e-17	3.9008612844e-17
3355.78995871	1.24708320408e-17	1.24708320408e-17	3.84412413155e-17
3355.98994219	1.16481221729e-17	1.16481221729e-17	3.87263371852e-17
3356.18992567	1.16481221729e-17	1.16481221729e-17	3.95131527669e-17
3356.38990915	1.16481221729e-17	1.16481221729e-17	3.7656607974e-17
3356.58989263	1.16481221729e-17	1.16481221729e-17	3.79125682229e-17
3356.78987612	9.74932851383e-18	9.74932851383e-18	3.87066010163e-17
3356.9898596	9.74932851383e-18	9.74932851383e-18	3.70510317485e-17
3357.18984308	9.74932851383e-18	9.74932851383e-18	3.80951645841e-17
3357.39082647	9.50208044951e-18	9.50208044951e-18	3.64499644478e-17
3357.59080995	8.93397272907e-18	8.93397272907e-18	3.75352758263e-17
3357.79079344	8.01655029786e-18	8.01655029786e-18	3.74724934985e-17
3357.99077692	8.01655029786e-18	8.01655029786e-18	3.68170677028e-17
3358.1907604	8.30979775855e-18	8.30979775855e-18	3.7664188932e-17
3358.39074388	8.30979775855e-18	8.30979775855e-18	3.81776841321e-17
3358.59072736	8.30979775855e-18	8.30979775855e-18	3.77716497205e-17
3358.79071084	8.93397272907e-18	8.93397272907e-18	3.67604740853e-17
3358.99069432	8.93397272907e-18	8.93397272907e-18	3.63366678156e-17
3359.1906778	8.30979775855e-18	8.30979775855e-18	3.66198833415e-17
3359.39066128	8.30979775855e-18	8.30979775855e-18	3.54275756069e-17
3359.59064476	8.01655029786e-18	8.01655029786e-18	3.47721055834e-17
3359.79062824	7.71974430801e-18	7.71974430801e-18	3.57878073489e-17
3359.99061172	7.71974430801e-18	7.71974430801e-18	3.45055895933e-17
3360.1905952	7.51964915256e-18	7.51964915256e-18	3.45530387787e-17
3360.39057868	6.8044900279e-18	6.8044900279e-18	3.4378831873e-17
3360.59056216	6.8044900279e-18	6.8044900279e-18	3.52240584255e-17
3360.79054565	6.8044900279e-18	6.8044900279e-18	3.64204565581e-17
3360.99052913	6.8044900279e-18	6.8044900279e-18	3.51865950187e-17
3361.19051261	7.51964915256e-18	7.51964915256e-18	3.40154463634e-17
3361.39049609	7.51964915256e-18	7.51964915256e-18	3.41827732363e-17
3361.59047957	7.51964915256e-18	7.51964915256e-18	3.3582239019e-17
3361.79046305	8.01655029786e-18	8.01655029786e-18	3.3345820287e-17
3361.99044653	8.01655029786e-18	8.01655029786e-18	3.21217282436e-17
3362.19043001	8.01655029786e-18	8.01655029786e-18	3.28693429115e-17
3362.39041349	7.51964915256e-18	7.51964915256e-18	3.21112607903e-17
3362.59039697	7.51964915256e-18	7.51964915256e-18	3.40206300382e-17
3362.79038046	7.51964915256e-18	7.51964915256e-18	3.45746534337e-17
3362.99036394	8.01655029786e-18	8.01655029786e-18	3.60164304696e-17
3363.19034742	8.01655029786e-18	8.01655029786e-18	3.63949280249e-17
3363.39133082	8.01655029786e-18	8.01655029786e-18	3.64937049332e-17
3363.5913143	7.51964915256e-18	7.51964915256e-18	3.54364899966e-17
3363.79129778	6.8044900279e-18	6.8044900279e-18	3.56558240455e-17
3363.99128126	6.8044900279e-18	6.8044900279e-18	3.4807150875e-17
3364.19126474	6.8044900279e-18	6.8044900279e-18	3.46124378543e-17
3364.39124822	6.8044900279e-18	6.8044900279e-18	3.42802514812e-17
3364.5912317	6.4017405818e-18	6.4017405818e-18	3.43684569969e-17
3364.79121518	6.4017405818e-18	6.4017405818e-18	3.44962230116e-17
3364.99119867	5.42103991366e-18	5.42103991366e-18	3.69062084992e-17
3365.19118215	6.4017405818e-18	6.4017405818e-18	3.59849570628e-17
3365.39116563	6.4017405818e-18	6.4017405818e-18	3.5690227067e-17
3365.59114911	6.4017405818e-18	6.4017405818e-18	3.63018441488e-17
3365.79113259	5.67033845335e-18	5.67033845335e-18	3.61335132893e-17
3365.99111607	5.67033845335e-18	5.67033845335e-18	3.39236166202e-17
3366.19109955	6.4017405818e-18	6.4017405818e-18	3.5221662459e-17
3366.39108304	5.67033845335e-18	5.67033845335e-18	3.38837055537e-17
3366.59106652	6.4017405818e-18	6.4017405818e-18	3.30328484006e-17
3366.79105	6.4017405818e-18	6.4017405818e-18	3.42852140937e-17
3366.99103348	6.4017405818e-18	6.4017405818e-18	3.57315087489e-17
3367.19101696	6.4017405818e-18	6.4017405818e-18	3.48796280026e-17
3367.39100044	6.4017405818e-18	6.4017405818e-18	3.59241443056e-17
3367.59098392	6.4017405818e-18	6.4017405818e-18	3.74718489619e-17
3367.79096741	7.51964915256e-18	7.51964915256e-18	3.82383755542e-17
3367.99095089	7.51964915256e-18	7.51964915256e-18	3.79173264931e-17
3368.19093437	7.51964915256e-18	7.51964915256e-18	3.78921625393e-17
3368.39091785	7.51964915256e-18	7.51964915256e-18	3.84122182512e-17
3368.59090133	6.4017405818e-18	6.4017405818e-18	3.84934488314e-17
3368.79088481	7.14803475804e-18	7.14803475804e-18	3.76888935699e-17
3368.9908683	7.14803475804e-18	7.14803475804e-18	3.80999468272e-17
3369.19085178	6.4017405818e-18	6.4017405818e-18	3.73526942557e-17
3369.39183518	7.14803475804e-18	7.14803475804e-18	3.94122491891e-17
3369.59181866	6.4017405818e-18	6.4017405818e-18	3.71112159524e-17
3369.79180214	5.67033845335e-18	5.67033845335e-18	3.67001883823e-17
3369.99178562	7.14803475804e-18	7.14803475804e-18	3.67160587494e-17
3370.1917691	7.14803475804e-18	7.14803475804e-18	3.72934235302e-17
3370.39175258	7.14803475804e-18	7.14803475804e-18	3.8639957671e-17
3370.59173607	8.81296321227e-18	8.81296321227e-18	3.84145011338e-17
3370.79171955	8.81296321227e-18	8.81296321227e-18	3.83749596187e-17
3370.99170303	7.14803475804e-18	7.14803475804e-18	3.88250564065e-17
3371.19168651	8.81296321227e-18	8.81296321227e-18	3.65884009584e-17
3371.39166999	8.81296321227e-18	8.81296321227e-18	3.55269324551e-17
3371.59165348	8.81296321227e-18	8.81296321227e-18	3.60522834464e-17
3371.79163696	9.15665185089e-18	9.15665185089e-18	3.57857122509e-17
3371.99162044	9.15665185089e-18	9.15665185089e-18	3.415566422e-17
3372.19160392	9.15665185089e-18	9.15665185089e-18	3.48394628302e-17
3372.3915874	1.05299117152e-17	1.05299117152e-17	3.58585880254e-17
3372.59157089	1.05299117152e-17	1.05299117152e-17	3.67459449408e-17
3372.79155437	1.07232592497e-17	1.07232592497e-17	3.74231952749e-17
3372.99153785	1.05299117152e-17	1.05299117152e-17	3.68528629388e-17
3373.19152133	7.14803475804e-18	7.14803475804e-18	3.3457374727e-17
3373.39150481	7.14803475804e-18	7.14803475804e-18	3.38104523472e-17
3373.5914883	7.14803475804e-18	7.14803475804e-18	3.31442129519e-17
3373.79147178	7.14803475804e-18	7.14803475804e-18	3.3200635441e-17
3373.99145526	7.14803475804e-18	7.14803475804e-18	3.49875892146e-17
3374.19143874	7.14803475804e-18	7.14803475804e-18	3.47104459969e-17
3374.39142222	7.25287320132e-18	7.25287320132e-18	3.5312836599e-17
3374.59140571	7.14803475804e-18	7.14803475804e-18	3.3871404775e-17
3374.79138919	7.14803475804e-18	7.14803475804e-18	3.53863186234e-17
3374.99137267	7.25287320132e-18	7.25287320132e-18	3.71931722748e-17
3375.19135615	1.05299117152e-17	1.05299117152e-17	3.80487482082e-17
3375.39233955	1.05299117152e-17	1.05299117152e-17	3.61551530837e-17
3375.59232304	1.05299117152e-17	1.05299117152e-17	3.57158884998e-17
