1.000000000000000000e+03 3.878218023580610508e-18
1.005515274524688721e+03 5.690667938474645196e-18
1.011030549049377441e+03 -4.264956342863974114e-18
1.016545823574066162e+03 2.912016757837958922e-18
1.022061098098754883e+03 -2.709744302130753072e-18
1.027576372623443604e+03 8.068425443961465647e-19
1.033091647148132324e+03 -3.993894113139915369e-18
1.038606921672821045e+03 -6.513514308432821618e-19
1.044122196197509766e+03 -5.290621811993467744e-18
1.049637470722198486e+03 2.085288152888916792e-18
1.055152745246887207e+03 4.991988225548331462e-19
1.060668019771575928e+03 7.579929452289137261e-18
1.066183294296264648e+03 2.076648559288726048e-18
1.071698568820953369e+03 -9.898818802648387061e-18
1.077213843345642090e+03 -3.699046550871259855e-18
1.082729117870330811e+03 -4.803330306644871391e-18
1.088244392395019531e+03 -4.084692318791427178e-18
1.093759666919708252e+03 -5.829546983814593216e-18
1.099274941444396973e+03 7.743382638345556826e-18
1.104790215969085693e+03 -7.991008199711369052e-19
1.110305490493774414e+03 2.263105786736918596e-18
1.115820765018463135e+03 2.084005708999780800e-18
1.121336039543151855e+03 2.229483328676359883e-18
1.126851314067840576e+03 -3.160815679677760144e-18
1.132366588592529297e+03 2.388592552754086910e-18
1.137881863117218018e+03 1.121828574548272310e-18
1.143397137641906738e+03 3.077227219579588580e-18
1.148912412166595459e+03 -5.356802678192621537e-18
1.154427686691284180e+03 6.715099513452955823e-18
1.159942961215972900e+03 7.383924719205153168e-18
1.165458235740661621e+03 3.346685797478354034e-18
1.170973510265350342e+03 -3.698553226402236563e-18
1.176488784790039062e+03 -1.258082295860525090e-18
1.182004059314727783e+03 3.666682252505312559e-18
1.187519333839416504e+03 -7.113701340221108749e-18
1.193034608364105225e+03 8.480197508485773114e-18
1.198549882888793945e+03 5.476981452851680346e-18
1.204065157413482666e+03 1.919816579078462438e-19
1.209580431938171387e+03 8.115363664036461626e-18
1.215095706462860107e+03 2.278382788010405767e-18
1.220610980987548828e+03 7.145570959845688243e-19
1.226126255512237549e+03 9.011965979629595286e-18
1.231641530036926270e+03 2.586846845584979617e-18
1.237156804561614990e+03 -2.945030072040042929e-18
1.242672079086303711e+03 -5.042284515839140207e-18
1.248187353610992432e+03 1.234626003358697929e-17
1.253702628135681152e+03 3.285674339259142295e-18
1.259217902660369873e+03 6.542488957831572454e-18
1.264733177185058594e+03 -1.779358011097299663e-18
1.270248451709747314e+03 3.180158733821969246e-18
1.275763726234436035e+03 6.604314705683322475e-18
1.281279000759124756e+03 4.563975319990910254e-18
1.286794275283813477e+03 1.238116352336152805e-18
1.292309549808502197e+03 7.256916403462686726e-18
