#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
6006.5691741	1.03099803697e-17	1.03065378053e-17	5.14277074119e-18
6006.76915794	1.03099803697e-17	1.03065378053e-17	5.19735744673e-18
6006.96914179	1.06778572083e-17	1.06733059037e-17	5.27191359208e-18
6007.16912563	1.06778572083e-17	1.06733059037e-17	5.24614001057e-18
6007.36910948	1.06778572083e-17	1.06733059037e-17	5.27306652333e-18
6007.56909332	1.06778572083e-17	1.06733059037e-17	5.20275759269e-18
6007.76907717	1.03500159864e-17	1.03444096327e-17	5.31732687226e-18
6007.96906101	1.03099803697e-17	1.03065378053e-17	5.26169178211e-18
6008.16904486	1.03500159864e-17	1.03444096327e-17	5.0380729402e-18
6008.3690287	1.03500159864e-17	1.03444096327e-17	5.01311005732e-18
6008.56901255	1.03500159864e-17	1.03444096327e-17	4.95030774701e-18
6008.76899639	1.03500159864e-17	1.03444096327e-17	5.06222948168e-18
6008.96898024	1.03099803697e-17	1.03065378053e-17	5.13621590182e-18
6009.16896408	1.03099803697e-17	1.03065378053e-17	5.00816312381e-18
6009.36894793	1.03099803697e-17	1.03065378053e-17	4.99611379519e-18
6009.56893177	1.03099803697e-17	1.03065378053e-17	5.18925084804e-18
6009.76891562	1.03099803697e-17	1.03065378053e-17	5.193604325e-18
6009.96889946	1.03500159864e-17	1.03444096327e-17	5.1281777591e-18
6010.16888331	1.06778572083e-17	1.06733059037e-17	5.2228676983e-18
6010.36886715	1.09670727416e-17	1.09627791865e-17	5.41343754698e-18
6010.568851	1.09670727416e-17	1.09627791865e-17	5.29465655114e-18
6010.76883484	1.06778572083e-17	1.06733059037e-17	5.13829475109e-18
6010.96881869	1.06778572083e-17	1.06733059037e-17	5.17491160378e-18
6011.16880253	1.06778572083e-17	1.06733059037e-17	5.184013307e-18
6011.3697863	1.06778572083e-17	1.06733059037e-17	5.15087616062e-18
6011.56977014	1.06778572083e-17	1.06733059037e-17	5.33419326282e-18
6011.76975399	1.09670727416e-17	1.09627791865e-17	5.29699001791e-18
6011.96973784	1.18339369337e-17	1.18293619301e-17	5.31354452212e-18
6012.16972168	1.18339369337e-17	1.18293619301e-17	5.20182803939e-18
6012.36970553	1.09670727416e-17	1.09627791865e-17	5.12595507302e-18
6012.56968937	1.06778572083e-17	1.06733059037e-17	5.14742512421e-18
6012.76967322	1.09670727416e-17	1.09627791865e-17	4.93806043221e-18
6012.96965707	1.03500159864e-17	1.03444096327e-17	4.84022511438e-18
6013.16964091	1.03500159864e-17	1.03444096327e-17	5.04525413717e-18
6013.36962476	1.09670727416e-17	1.09627791865e-17	4.88735150388e-18
6013.5696086	1.09670727416e-17	1.09627791865e-17	4.90779827939e-18
6013.76959245	1.18339369337e-17	1.18293619301e-17	4.92646035995e-18
6013.9695763	1.18925159906e-17	1.18876076723e-17	4.88915801916e-18
6014.16956014	1.18925159906e-17	1.18876076723e-17	4.97404937184e-18
6014.36954399	1.19842492002e-17	1.19786256356e-17	4.9491492596e-18
6014.56952783	1.19842492002e-17	1.19786256356e-17	4.96966140109e-18
6014.76951168	1.18925159906e-17	1.18876076723e-17	5.0380217447e-18
6014.96949553	1.18339369337e-17	1.18293619301e-17	4.96458600211e-18
6015.16947937	1.18925159906e-17	1.18876076723e-17	5.12461714101e-18
6015.36946322	1.19842492002e-17	1.19786256356e-17	5.00435284363e-18
6015.56944706	1.19842492002e-17	1.19786256356e-17	4.86847651411e-18
6015.76943091	1.19842492002e-17	1.19786256356e-17	4.9478959046e-18
6015.96941476	1.19842492002e-17	1.19786256356e-17	4.95368955136e-18
6016.1693986	1.21063049934e-17	1.21018972942e-17	5.04915073042e-18
6016.37038237	1.21063049934e-17	1.21018972942e-17	5.09009954415e-18
6016.57036622	1.21063049934e-17	1.21018972942e-17	5.097477991e-18
6016.77035006	1.19842492002e-17	1.19786256356e-17	5.03254627993e-18
6016.97033391	1.19842492002e-17	1.19786256356e-17	5.03063321093e-18
